year,month,day,latitude,longitude,depth (m),location,Ammonia (uM),Chlorophyll (mg/m3),Domoic Acid (ng/mL),Nitrate (uM),Nitrite (uM),Phosphate (uM),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Pseudo-nitzschia Total Cells (cells/L),Silicate (uM),Water Temperature (°C)
2015,1,14,36.958,-122.017,0,Santa Cruz Wharf,3.39,1.28,0,1.12,NaN,0.43,NaN,0,0,8.99,12.3
2015,1,21,36.958,-122.017,0,Santa Cruz Wharf,3.2,1.56,0,1.96,NaN,0.47,NaN,0,0,7.17,13
2015,1,28,36.958,-122.017,0,Santa Cruz Wharf,3.1,1.16,0,3.32,NaN,0.51,NaN,0,0,9.95,13.5
2015,2,4,36.958,-122.017,0,Santa Cruz Wharf,4.93,1.7,0,3.77,NaN,0.62,NaN,0,0,9.2,13.3
2015,2,11,36.958,-122.017,0,Santa Cruz Wharf,3.6,1.56,0,5.66,NaN,0.77,NaN,0,0,38.56,13.3
2015,2,18,36.958,-122.017,0,Santa Cruz Wharf,4,1.85,0,2.26,NaN,0.47,NaN,0,0,9.84,14.9
2015,2,25,36.958,-122.017,0,Santa Cruz Wharf,4.76,1.78,0,3.01,NaN,0.61,NaN,0,0,11.77,14.1
2015,3,4,36.958,-122.017,0,Santa Cruz Wharf,4.57,4.29,0,4.23,NaN,0.67,NaN,0,0,9.48,13.7
2015,3,11,36.958,-122.017,0,Santa Cruz Wharf,2,3.69,0,0.85,NaN,0.35,NaN,0,0,6.64,13.3
2015,3,18,36.958,-122.017,0,Santa Cruz Wharf,3.58,2.39,0,1.38,NaN,0.5,NaN,0,0,6.25,13.4
2015,3,25,36.958,-122.017,0,Santa Cruz Wharf,3.77,1.84,0,6.17,NaN,0.67,NaN,0,0,12.26,13.5
2015,4,1,36.958,-122.017,0,Santa Cruz Wharf,1.67,4.25,0.00408,4.74,NaN,0.43,NaN,660,660,10.22,12.3
2015,4,8,36.958,-122.017,0,Santa Cruz Wharf,1.85,13.85,0.01874,1.27,NaN,0.36,NaN,26200,26200,6.77,12.4
2015,4,15,36.958,-122.017,0,Santa Cruz Wharf,6.14,2.04,0.00884,10.95,NaN,1.02,NaN,27250,27250,18.21,11.7
2015,4,22,36.958,-122.017,0,Santa Cruz Wharf,7.74,5.63,0.62214,8.38,NaN,0.69,NaN,122600,122600,13.81,11.5
2015,4,29,36.958,-122.017,0,Santa Cruz Wharf,2.61,5.49,3.42241,0.65,NaN,0.09,NaN,198000,198000,8.89,13.5
2015,5,6,36.958,-122.017,0,Santa Cruz Wharf,0.7,8.57,3.17948,0.5,NaN,0,NaN,154650,154650,2.64,13.3
2015,5,13,36.958,-122.017,0,Santa Cruz Wharf,6.18,1.61,0.31196,13.21,NaN,0.97,NaN,23550,23550,16.86,11.3
2015,5,20,36.958,-122.017,0,Santa Cruz Wharf,3.15,10.67,3.87432,8.36,NaN,0.38,NaN,444200,444200,10.1,12.1
2015,5,27,36.958,-122.017,0,Santa Cruz Wharf,2.25,11.64,6.63,1.04,NaN,0.18,NaN,491450,491450,3.6,12.9
2015,6,3,36.958,-122.017,0,Santa Cruz Wharf,5.07,4.73,0.0569,1.35,NaN,0,NaN,4250,4250,2.88,15.8
2015,6,10,36.958,-122.017,0,Santa Cruz Wharf,2.83,5.24,0.539175,1.2,NaN,0.14,NaN,14350,14350,6.08,16
2015,6,17,36.958,-122.017,0,Santa Cruz Wharf,3.7,3.57,0.823639,1.09,NaN,0.16,NaN,48500,48500,3.18,15.2
2015,6,24,36.958,-122.017,0,Santa Cruz Wharf,0.34,9,0.572427,0.3,NaN,0,NaN,29650,29650,3.82,15.6
2015,7,1,36.958,-122.017,0,Santa Cruz Wharf,0.47,4.96,0.156511,0,NaN,0,NaN,750,750,3.14,16.4
2015,7,8,36.958,-122.017,0,Santa Cruz Wharf,0.53,4.02,0.024049,0.07,NaN,0,NaN,0,0,6.65,17.4
2015,7,15,36.958,-122.017,0,Santa Cruz Wharf,1.08,3.72,0,0,NaN,0,NaN,200,200,4.55,18.5
2015,7,22,36.958,-122.017,0,Santa Cruz Wharf,1,2.17,0,0.2,NaN,0,NaN,0,0,3.97,17.9
2015,7,29,36.958,-122.017,0,Santa Cruz Wharf,4.92,7.28,0.081306,0.5,NaN,0.07,NaN,2850,2850,5.79,17.9
2015,8,5,36.958,-122.017,0,Santa Cruz Wharf,2.56,5.98,0.28993,0.42,NaN,0.12,NaN,26000,26000,3.69,17.3
2015,8,12,36.958,-122.017,0,Santa Cruz Wharf,2.55,6.62,0,1.26,NaN,0.01,NaN,100,100,4.66,17.4
2015,8,19,36.958,-122.017,0,Santa Cruz Wharf,3.31,4.16,0.02871,1.9,NaN,0.28,NaN,450,450,7.75,17
2015,8,26,36.958,-122.017,0,Santa Cruz Wharf,0.4,3.15,0,0,NaN,0,NaN,1050,1050,2.68,17.7
2015,9,2,36.958,-122.017,0,Santa Cruz Wharf,2.11,4.66,0.01795,1.22,NaN,0.2,NaN,4100,4100,8.05,16.9
2015,9,9,36.958,-122.017,0,Santa Cruz Wharf,0.45,7,0.03556,0.17,NaN,0,NaN,1300,1300,2.66,17.3
2015,9,16,36.958,-122.017,0,Santa Cruz Wharf,4.66,1.43,0.51293,1.73,NaN,0.39,NaN,28000,28000,6.28,14.6
2015,9,23,36.958,-122.017,0,Santa Cruz Wharf,2.2,3.24,0.05237,0.32,NaN,0.17,NaN,150,150,2.59,17.6
2015,9,30,36.958,-122.017,0,Santa Cruz Wharf,2.3,3.22,0,0.48,NaN,0.17,NaN,0,0,6.3,17.6
2015,10,7,36.958,-122.017,0,Santa Cruz Wharf,1.57,5.38,0,0.35,NaN,0.18,NaN,450,450,6.9,16.7
2015,10,14,36.958,-122.017,0,Santa Cruz Wharf,5.32,3.11,0,1.1,NaN,0.55,NaN,0,0,9.83,17.8
2015,10,21,36.958,-122.017,0,Santa Cruz Wharf,2.89,3.05,0,0.5,NaN,0.17,NaN,0,0,5.57,16.9
2015,10,28,36.958,-122.017,0,Santa Cruz Wharf,6.19,4.25,0,2.17,NaN,0.9,NaN,0,0,11.59,17.8
2015,11,4,36.958,-122.017,0,Santa Cruz Wharf,2.68,2.12,0,4.95,NaN,0.58,NaN,0,0,10.94,14.8
2015,11,11,36.958,-122.017,0,Santa Cruz Wharf,2.68,3.84,0,2.74,NaN,0.61,NaN,0,0,11.44,13.3
2015,11,18,36.958,-122.017,0,Santa Cruz Wharf,4.34,1.87,0.008832,5.21,NaN,1.26,NaN,0,0,10.99,13.7
2015,11,25,36.958,-122.017,0,Santa Cruz Wharf,6.26,4.21,0.013347,4.34,NaN,1.4,NaN,2050,2050,10.19,11.4
2015,12,2,36.958,-122.017,0,Santa Cruz Wharf,4.13,2.03,0,2.33,NaN,0.98,NaN,0,0,7.23,12.2
2015,12,9,36.958,-122.017,0,Santa Cruz Wharf,3.44,1.37,0,1.33,NaN,0.87,NaN,0,0,4.89,14.1
2015,12,16,36.958,-122.017,0,Santa Cruz Wharf,5.47,1.32,0,2.64,NaN,0.89,NaN,0,0,10.24,11.8
2016,1,6,36.958,-122.017,0,Santa Cruz Wharf,2,1.93,0,5.01,NaN,0.9,NaN,0,0,12.55,11.7
2016,1,13,36.958,-122.017,0,Santa Cruz Wharf,3.09,0.76,0,4.45,NaN,0.85,NaN,0,0,7.65,14.8
2016,1,20,36.958,-122.017,0,Santa Cruz Wharf,2.67,0.91,0,3.8,NaN,0.88,NaN,0,0,10.79,14.1
2016,1,27,36.958,-122.017,0,Santa Cruz Wharf,4.24,0.95,0,3.3,NaN,0.98,NaN,0,0,9.41,13.4
2016,2,3,36.958,-122.017,0,Santa Cruz Wharf,2.85,0.76,0,5.21,NaN,1.01,NaN,0,0,23.1,11.4
2016,2,10,36.958,-122.017,0,Santa Cruz Wharf,2.76,1.71,0,4.17,NaN,0.93,NaN,0,0,12.67,12.6
2016,2,17,36.958,-122.017,0,Santa Cruz Wharf,3.89,2.56,0,5.74,NaN,1,NaN,0,0,12.67,13.6
2016,2,24,36.958,-122.017,0,Santa Cruz Wharf,2.31,2.89,0,2.96,NaN,0.7,NaN,0,0,8.52,13.5
2016,3,2,36.958,-122.017,0,Santa Cruz Wharf,2.61,2.4,0,2.47,NaN,0.79,NaN,0,0,8.38,13.3
2016,3,9,36.958,-122.017,0,Santa Cruz Wharf,2.81,1.43,0,2.95,NaN,0.9,NaN,NaN,NaN,24.05,13.9
2016,3,16,36.958,-122.017,0,Santa Cruz Wharf,3.6,1.37,0,4.63,NaN,1,NaN,NaN,NaN,31.7,12.9
2016,3,23,36.958,-122.017,0,Santa Cruz Wharf,2.26,2.58,0,2.98,NaN,0.82,NaN,NaN,NaN,12.17,13.2
2016,3,30,36.958,-122.017,0,Santa Cruz Wharf,0.72,2.25,0,11.5,NaN,1.2,NaN,NaN,NaN,25.41,11.5
2016,4,6,36.958,-122.017,0,Santa Cruz Wharf,1.87,4.02,0,4.13,NaN,0.75,NaN,NaN,NaN,17.71,13.9
2016,4,13,36.958,-122.017,0,Santa Cruz Wharf,3.98,2.79,0,4.26,NaN,0.97,NaN,NaN,NaN,20.73,12.5
2016,4,20,36.958,-122.017,0,Santa Cruz Wharf,1.51,5.9,0.01644,0.95,NaN,0.65,NaN,NaN,NaN,6.84,13
2016,4,27,36.958,-122.017,0,Santa Cruz Wharf,3.85,3.53,0,6.22,NaN,1.08,NaN,NaN,NaN,18.41,11.9
2016,5,4,36.958,-122.017,0,Santa Cruz Wharf,2.19,3.1,0,1.28,NaN,0.72,NaN,NaN,NaN,7.72,13.3
2016,5,11,36.958,-122.017,0,Santa Cruz Wharf,6.77,5.84,0.02235,2.79,NaN,0.89,NaN,NaN,NaN,11.06,13.1
2016,5,18,36.958,-122.017,0,Santa Cruz Wharf,2.28,5.99,0.02961,2.74,NaN,0.63,NaN,NaN,NaN,5.05,14.6
2016,5,25,36.958,-122.017,0,Santa Cruz Wharf,3.07,5.65,0.03858,5.65,NaN,1.04,NaN,NaN,NaN,21.99,12.4
2016,6,1,36.958,-122.017,0,Santa Cruz Wharf,1.1,7.19,0.10748,0.11,NaN,0.65,NaN,NaN,NaN,13.83,13.9
2016,6,8,36.958,-122.017,0,Santa Cruz Wharf,0.65,8.15,0.17663,0,NaN,0.45,NaN,NaN,NaN,5.76,14.5
2016,6,15,36.958,-122.017,0,Santa Cruz Wharf,5.03,7.12,0.73442,9.78,NaN,1.31,NaN,NaN,NaN,16.5,12.6
2016,6,22,36.958,-122.017,0,Santa Cruz Wharf,4.92,3.9,0.02752,2.67,NaN,1,NaN,NaN,NaN,14.74,14.7
2016,6,29,36.958,-122.017,0,Santa Cruz Wharf,6.31,6.73,0.55883,1.47,NaN,0.91,NaN,NaN,NaN,6.36,14.4
2016,7,6,36.958,-122.017,0,Santa Cruz Wharf,0.95,5.88,1.27566,0.2,NaN,0.41,NaN,NaN,NaN,1.89,13.6
2016,7,13,36.958,-122.017,0,Santa Cruz Wharf,1.57,6.52,2.43717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.2
2016,7,20,36.958,-122.017,0,Santa Cruz Wharf,2.96,7.72,5.80406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.5
2016,7,27,36.958,-122.017,0,Santa Cruz Wharf,5.94,5.43,1.11075,2.29,NaN,0.63,NaN,NaN,NaN,4.2,15.1
2016,8,3,36.958,-122.017,0,Santa Cruz Wharf,4.16,16.6,0.35456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.2
2016,8,10,36.958,-122.017,0,Santa Cruz Wharf,4.83,5.73,0.10933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.9
2016,8,17,36.958,-122.017,0,Santa Cruz Wharf,0.89,19.07,0.114447,0.26,NaN,0.27,NaN,NaN,NaN,8.61,15.4
2016,8,24,36.958,-122.017,0,Santa Cruz Wharf,2.82,4.15,0.092984,1.29,NaN,0.48,NaN,NaN,NaN,8.97,15
2016,9,1,36.958,-122.017,0,Santa Cruz Wharf,0.33,4.98,0.219574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.1
2016,9,7,36.958,-122.017,0,Santa Cruz Wharf,3.85,4.41,0.374586,0.98,NaN,0.44,NaN,NaN,NaN,11,16.3
2016,9,14,36.958,-122.017,0,Santa Cruz Wharf,0.46,44.34,0.945935,0,NaN,0.86,NaN,NaN,NaN,14.13,14
2016,9,21,36.958,-122.017,0,Santa Cruz Wharf,2.99,6.47,0.029048,0.58,NaN,0.51,NaN,NaN,NaN,14.44,16.4
2016,9,28,36.958,-122.017,0,Santa Cruz Wharf,1.3,14.9,0,0.24,NaN,0.62,NaN,NaN,NaN,17.07,15.3
2016,10,5,36.958,-122.017,0,Santa Cruz Wharf,0.94,21.13,0,0.07,NaN,0.74,NaN,NaN,NaN,19.8,13.5
2016,10,12,36.958,-122.017,0,Santa Cruz Wharf,0.13,137.55,0.012923,0,NaN,1.51,NaN,NaN,NaN,21.93,14.2
2016,10,19,36.958,-122.017,0,Santa Cruz Wharf,0.46,51.2,0.015278,0.03,NaN,1.02,NaN,NaN,NaN,12.11,14.8
2016,10,26,36.958,-122.017,0,Santa Cruz Wharf,0.45,24.48,0,0,NaN,0.59,NaN,NaN,NaN,13.14,14.5
2016,11,2,36.958,-122.017,0,Santa Cruz Wharf,1.19,45.83,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.3
2016,11,9,36.958,-122.017,0,Santa Cruz Wharf,1.36,8.75,NaN,1.14,NaN,0.93,NaN,NaN,NaN,11.72,15.7
2016,11,16,36.958,-122.017,0,Santa Cruz Wharf,7.25,4.3,0.000046,4.65,NaN,0.92,NaN,NaN,NaN,14.36,14.9
2016,11,23,36.958,-122.017,0,Santa Cruz Wharf,2.73,3.36,0.000048,8.24,NaN,0.86,NaN,NaN,NaN,14.87,12.5
2016,11,30,36.958,-122.017,0,Santa Cruz Wharf,3.58,1.98,0.000051,5.92,NaN,0.92,NaN,NaN,NaN,13.55,12
2016,12,7,36.958,-122.017,0,Santa Cruz Wharf,3.3,1.61,0.000032,7.99,NaN,0.99,NaN,NaN,NaN,16.44,11.6
2016,12,14,36.958,-122.017,0,Santa Cruz Wharf,2.47,7.99,0,6.93,NaN,0.74,NaN,NaN,NaN,28.95,12.1
2016,12,21,36.958,-122.017,0,Santa Cruz Wharf,4.04,1.77,NaN,7.99,NaN,1.02,NaN,NaN,NaN,26.27,11.7
2017,1,4,36.958,-122.017,0,Santa Cruz Wharf,2.33,3.63,NaN,8.2,NaN,1.25,NaN,NaN,NaN,54.74,11.2
2017,1,11,36.958,-122.017,0,Santa Cruz Wharf,1.29,11.98,0,10.1,NaN,0.97,NaN,NaN,NaN,36.86,11.8
2017,1,18,36.958,-122.017,0,Santa Cruz Wharf,2.19,1.87,0,7.18,NaN,0.9,NaN,NaN,NaN,18.11,11.3
2017,1,25,36.958,-122.017,0,Santa Cruz Wharf,NaN,1.04,0,11.44,NaN,0.92,NaN,NaN,NaN,46.29,10.3
2017,2,1,36.958,-122.017,0,Santa Cruz Wharf,2.37,2.11,0,11.54,NaN,0.77,NaN,NaN,NaN,27.94,11.2
2017,2,8,36.958,-122.017,0,Santa Cruz Wharf,2.35,1.35,0,10.94,NaN,1.09,NaN,NaN,NaN,91.96,12.7
2017,2,15,36.958,-122.017,0,Santa Cruz Wharf,2.54,1.77,0,9.28,NaN,0.82,NaN,NaN,NaN,50,12.2
2017,2,22,36.958,-122.017,0,Santa Cruz Wharf,1.67,0.93,0,5.92,NaN,0.56,NaN,NaN,NaN,22.83,12.1
2017,3,1,36.958,-122.017,0,Santa Cruz Wharf,2.24,0.6,0,5.8,NaN,0.58,NaN,NaN,NaN,13.71,11.4
2017,3,8,36.958,-122.017,0,Santa Cruz Wharf,1.32,3.23,0,6.93,NaN,0.5,NaN,NaN,NaN,39.24,11.7
2017,3,15,36.958,-122.017,0,Santa Cruz Wharf,3.11,2.1,NaN,2.83,NaN,0.32,NaN,NaN,NaN,28.73,13.1
2017,3,22,36.958,-122.017,0,Santa Cruz Wharf,1.83,3.1,0,2.66,NaN,0.38,NaN,NaN,NaN,30.96,13
2017,3,29,36.958,-122.017,0,Santa Cruz Wharf,1.16,3.37,0.011194,1.57,NaN,0.22,NaN,NaN,NaN,9.08,14.7
2017,4,5,36.958,-122.017,0,Santa Cruz Wharf,1.38,3.39,0.024891,3.94,NaN,0.31,NaN,NaN,NaN,16.04,13.3
2017,4,12,36.958,-122.017,0,Santa Cruz Wharf,3.27,3.19,0.012771,10.54,NaN,0.8,NaN,NaN,NaN,28.98,11.8
2017,4,19,36.958,-122.017,0,Santa Cruz Wharf,3.82,7.08,0.341472,5,NaN,0.69,NaN,NaN,NaN,13.3,12.5
2017,4,26,36.958,-122.017,0,Santa Cruz Wharf,3.17,6.66,0,12.21,NaN,0.96,NaN,NaN,NaN,42.86,11.7
2017,5,3,36.958,-122.017,0,Santa Cruz Wharf,2.92,3.38,0,4.65,NaN,0.52,NaN,NaN,NaN,41.02,13.9
2017,5,10,36.958,-122.017,0,Santa Cruz Wharf,2.3,7.07,0,10.39,NaN,4.28,NaN,3500,3500,26.49,12.3
2017,5,17,36.958,-122.017,0,Santa Cruz Wharf,4.2,3.86,0.091944,10.05,NaN,0.84,NaN,34500,34500,19.37,12.4
2017,5,24,36.958,-122.017,0,Santa Cruz Wharf,1.95,9.6,0.07,1.75,NaN,0.88,NaN,80750,80750,11.07,13.1
2017,5,31,36.958,-122.017,0,Santa Cruz Wharf,1.41,3.43,0.73,0.75,NaN,0.49,NaN,48500,48500,22.31,14.9
2017,6,7,36.958,-122.017,0,Santa Cruz Wharf,1.82,7.25,0.62,3.17,NaN,0.62,NaN,79950,79950,16.49,14.4
2017,6,14,36.958,-122.017,0,Santa Cruz Wharf,1.86,11.12,1.16,2.85,NaN,0.3,NaN,123400,123400,11.79,13.3
2017,6,21,36.958,-122.017,0,Santa Cruz Wharf,11.18,4.07,0.55,4.19,NaN,0.86,NaN,15150,15150,11.08,14.7
2017,6,28,36.958,-122.017,0,Santa Cruz Wharf,2.26,4.35,0.32,0.8,NaN,0.14,NaN,5000,5000,3.18,15.8
2017,7,5,36.958,-122.017,0,Santa Cruz Wharf,6,3.12,NaN,6.69,NaN,0.84,NaN,250,250,20.87,15.1
2017,7,12,36.958,-122.017,0,Santa Cruz Wharf,2.79,5.74,NaN,0.78,NaN,0.24,NaN,3050,3050,3.62,14.7
2017,7,19,36.958,-122.017,0,Santa Cruz Wharf,7.24,4.7,NaN,2.29,NaN,0.71,NaN,0,0,13.54,15.4
2017,7,26,36.958,-122.017,0,Santa Cruz Wharf,8.04,8.05,NaN,4.32,NaN,1.11,NaN,0,0,12.4,14.4
2017,8,2,36.958,-122.017,0,Santa Cruz Wharf,6,16.11,0,4.06,NaN,1.67,NaN,0,0,13.25,15.8
2017,8,9,36.958,-122.017,0,Santa Cruz Wharf,3.37,9.78,0,1.58,NaN,0.43,NaN,0,0,8.58,17.5
2017,8,16,36.958,-122.017,0,Santa Cruz Wharf,6.03,5.11,0,3.36,NaN,0.66,NaN,0,0,16.61,16
2017,8,23,36.958,-122.017,0,Santa Cruz Wharf,4.02,3.25,0,2.54,NaN,0.43,NaN,100,100,16.28,16.1
2017,8,30,36.958,-122.017,0,Santa Cruz Wharf,6.08,2.5,0,2.37,NaN,0.81,NaN,0,0,18.59,17.3
2017,9,6,36.958,-122.017,0,Santa Cruz Wharf,0.08,72.19,0,6.79,NaN,1.08,NaN,0,0,21.18,14.5
2017,9,13,36.958,-122.017,0,Santa Cruz Wharf,4.27,24.45,0,0.67,NaN,0.5,NaN,0,0,13.02,17.8
2017,9,20,36.958,-122.017,0,Santa Cruz Wharf,4.71,14.14,0,1.43,NaN,0.6,NaN,0,0,15.19,17.9
2017,9,27,36.958,-122.017,0,Santa Cruz Wharf,2.73,5.75,0,0.96,NaN,0.77,NaN,0,0,13.78,16.9
2017,10,4,36.958,-122.017,0,Santa Cruz Wharf,1.97,6.53,0,0.63,NaN,0.52,NaN,0,0,15.57,14.7
2017,10,11,36.958,-122.017,0,Santa Cruz Wharf,0.67,9.96,0,0.05,NaN,0.47,NaN,0,0,22.22,14.7
2017,10,18,36.958,-122.017,0,Santa Cruz Wharf,0.89,18.96,0,0.17,NaN,0.88,NaN,0,0,23.78,13.1
2017,10,25,36.958,-122.017,0,Santa Cruz Wharf,0.97,15.76,0,0.44,NaN,0.5,NaN,0,0,22.03,14.3
2017,11,1,36.958,-122.017,0,Santa Cruz Wharf,0.86,44.72,0,0,NaN,0.71,NaN,0,0,23.25,13.4
2017,11,8,36.958,-122.017,0,Santa Cruz Wharf,1.07,45.17,0,0.09,NaN,1.02,NaN,0,0,21.54,13.6
2017,11,15,36.958,-122.017,0,Santa Cruz Wharf,1.87,19.32,0,0.07,NaN,0.59,NaN,0,0,19.59,14.1
2017,11,22,36.958,-122.017,0,Santa Cruz Wharf,0.83,20.43,0,0.25,NaN,0.36,NaN,0,0,15.74,15.4
2017,11,29,36.958,-122.017,0,Santa Cruz Wharf,5.69,3.33,0,4.49,NaN,1.05,NaN,0,0,11.22,13.6
2017,12,6,36.958,-122.017,0,Santa Cruz Wharf,3.68,2.28,0,6.75,NaN,0.96,NaN,0,0,15.27,12.1
2017,12,13,36.958,-122.017,0,Santa Cruz Wharf,3.72,2.35,0,3.69,NaN,0.78,NaN,0,0,13.22,12.1
2018,1,10,36.958,-122.017,0,Santa Cruz Wharf,3.37,3.85,0,1.79,NaN,0.62,NaN,0,0,10.23,13.3
2018,1,17,36.958,-122.017,0,Santa Cruz Wharf,1.45,11.24,0,NaN,NaN,NaN,NaN,0,0,NaN,14.1
2018,1,24,36.958,-122.017,0,Santa Cruz Wharf,3.59,1.09,0,NaN,NaN,NaN,NaN,0,0,NaN,12.8
2018,1,31,36.958,-122.017,0,Santa Cruz Wharf,4.17,2.42,0.23,NaN,NaN,NaN,NaN,0,0,NaN,13.5
2018,2,7,36.958,-122.017,0,Santa Cruz Wharf,1.06,10.41,0.05,NaN,NaN,NaN,NaN,2950,2950,NaN,13.7
2018,2,14,36.958,-122.017,0,Santa Cruz Wharf,4.57,4.74,0,NaN,NaN,NaN,NaN,0,0,NaN,12.9
2018,2,21,36.958,-122.017,0,Santa Cruz Wharf,4.35,4.93,NaN,NaN,NaN,NaN,NaN,2200,2200,NaN,11.7
2018,2,28,36.958,-122.017,0,Santa Cruz Wharf,2.55,6.47,0.16,NaN,NaN,NaN,NaN,39600,39600,NaN,11.7
2018,3,7,36.958,-122.017,0,Santa Cruz Wharf,5.07,3.2,0.01,NaN,NaN,NaN,NaN,0,0,NaN,11.8
2018,3,14,36.958,-122.017,0,Santa Cruz Wharf,4.75,4.07,0.01,NaN,NaN,NaN,NaN,0,0,NaN,12.7
2018,3,21,36.958,-122.017,0,Santa Cruz Wharf,2.6,13.57,0,NaN,NaN,NaN,NaN,0,0,NaN,13
2018,3,28,36.958,-122.017,0,Santa Cruz Wharf,4.16,3.57,0.01,NaN,NaN,NaN,NaN,600,600,NaN,14.7
2018,4,3,36.958,-122.017,0,Santa Cruz Wharf,17.97,2.09,0.03,NaN,NaN,NaN,NaN,0,0,NaN,16.2
2018,4,11,36.958,-122.017,0,Santa Cruz Wharf,5.24,4.35,0.1,NaN,NaN,NaN,NaN,800,800,NaN,13.8
2018,4,18,36.958,-122.017,0,Santa Cruz Wharf,NaN,8.26,0.08,NaN,NaN,NaN,NaN,2300,2300,NaN,11.9
2018,4,25,36.958,-122.017,0,Santa Cruz Wharf,NaN,9.1,0,NaN,NaN,NaN,NaN,4400,4400,NaN,13.5
2018,5,2,36.958,-122.017,0,Santa Cruz Wharf,NaN,4.95,0.09,NaN,NaN,NaN,NaN,1600,1600,NaN,13.7
2018,5,9,36.958,-122.017,0,Santa Cruz Wharf,NaN,22.95,0,NaN,NaN,NaN,NaN,2650,2650,NaN,15.5
2018,5,16,36.958,-122.017,0,Santa Cruz Wharf,NaN,8.07,0,NaN,NaN,NaN,NaN,5750,5750,NaN,13
2018,5,23,36.958,-122.017,0,Santa Cruz Wharf,NaN,4.4,0.03,NaN,NaN,NaN,NaN,1400,1400,NaN,14.1
2018,5,30,36.958,-122.017,0,Santa Cruz Wharf,NaN,8.47,0.07,NaN,NaN,NaN,NaN,2450,2450,NaN,16.5
2018,6,6,36.958,-122.017,0,Santa Cruz Wharf,NaN,5.33,0.52,NaN,NaN,NaN,NaN,650,650,NaN,16.1
2018,6,13,36.958,-122.017,0,Santa Cruz Wharf,NaN,8.52,0.1,NaN,NaN,NaN,NaN,0,0,NaN,15.7
2018,6,20,36.958,-122.017,0,Santa Cruz Wharf,NaN,4.86,0,NaN,NaN,NaN,NaN,0,0,NaN,15.7
2018,6,28,36.958,-122.017,0,Santa Cruz Wharf,NaN,3.37,0.05,NaN,NaN,NaN,NaN,0,0,NaN,16.7
2018,7,5,36.958,-122.017,0,Santa Cruz Wharf,NaN,6.11,0.02,NaN,NaN,NaN,NaN,0,0,NaN,15.7
2018,7,11,36.958,-122.017,0,Santa Cruz Wharf,NaN,5.58,0.83,NaN,NaN,NaN,NaN,2100,2100,NaN,18
2018,7,18,36.958,-122.017,0,Santa Cruz Wharf,NaN,6.81,0.79,NaN,NaN,NaN,NaN,1700,1700,NaN,17
2018,7,25,36.958,-122.017,0,Santa Cruz Wharf,NaN,8.16,0.02,NaN,NaN,NaN,NaN,0,0,NaN,18.7
2018,8,1,36.958,-122.017,0,Santa Cruz Wharf,NaN,16.94,0.02,NaN,NaN,NaN,NaN,0,0,NaN,18.1
2018,8,8,36.958,-122.017,0,Santa Cruz Wharf,NaN,43.41,0.05,NaN,NaN,NaN,NaN,0,0,NaN,16.2
2018,8,15,36.958,-122.017,0,Santa Cruz Wharf,NaN,18.23,0.14,NaN,NaN,NaN,NaN,0,0,NaN,17.4
2018,8,22,36.958,-122.017,0,Santa Cruz Wharf,NaN,11.81,0,NaN,NaN,NaN,NaN,0,0,NaN,17.8
2018,8,29,36.958,-122.017,0,Santa Cruz Wharf,NaN,9.74,0,NaN,NaN,NaN,NaN,0,0,NaN,18.2
2018,9,5,36.958,-122.017,0,Santa Cruz Wharf,NaN,7.85,0,NaN,NaN,NaN,NaN,0,0,NaN,17.7
2018,9,12,36.958,-122.017,0,Santa Cruz Wharf,NaN,6.09,0,NaN,NaN,NaN,NaN,0,0,NaN,18.4
2018,9,19,36.958,-122.017,0,Santa Cruz Wharf,NaN,4.13,0,NaN,NaN,NaN,NaN,0,0,NaN,15.3
2018,9,26,36.958,-122.017,0,Santa Cruz Wharf,NaN,7.87,0,NaN,NaN,NaN,NaN,0,0,NaN,15.9
2018,10,3,36.958,-122.017,0,Santa Cruz Wharf,NaN,3.22,0,NaN,NaN,NaN,NaN,0,0,NaN,16
2018,10,10,36.958,-122.017,0,Santa Cruz Wharf,NaN,5.4,0,NaN,NaN,NaN,NaN,0,0,NaN,16.7
2018,10,17,36.958,-122.017,0,Santa Cruz Wharf,NaN,2.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16
2018,10,31,36.958,-122.017,0,Santa Cruz Wharf,NaN,7.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.7
2018,11,7,36.958,-122.017,0,Santa Cruz Wharf,NaN,5.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.4
2018,11,14,36.958,-122.017,0,Santa Cruz Wharf,NaN,3.87,NaN,NaN,NaN,NaN,NaN,0,0,NaN,13.3
2018,11,21,36.958,-122.017,0,Santa Cruz Wharf,NaN,11.91,NaN,NaN,NaN,NaN,NaN,0,0,NaN,14.9
2018,11,28,36.958,-122.017,0,Santa Cruz Wharf,NaN,6.67,NaN,NaN,NaN,NaN,NaN,0,0,NaN,16.7
